country,iso,yearstart,yearend,region,subregion,numberofabortions,abortionrate,perc_p_ending_in_a,spontaneous,datatype,datasource,complete,classification,modelused,marriedonly,notes
Spain,724,1992,1992,Europe and Northern America,Southern Europe,44962,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,1993,1993,Europe and Northern America,Southern Europe,45503,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,1994,1994,Europe and Northern America,Southern Europe,47832,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,1995,1995,Europe and Northern America,Southern Europe,49400,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,,,
Spain,724,1995,1995,Europe and Northern America,Southern Europe,49367,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,1996,1996,Europe and Northern America,Southern Europe,51002,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,1997,1997,Europe and Northern America,Southern Europe,49578,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,1998,1998,Europe and Northern America,Southern Europe,53847,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,1998,1998,Europe and Northern America,Southern Europe,53847,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,1999,1999,Europe and Northern America,Southern Europe,58399,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,1999,1999,Europe and Northern America,Southern Europe,58399,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2000,2000,Europe and Northern America,Southern Europe,63756,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2000,2000,Europe and Northern America,Southern Europe,63756,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,2001,2001,Europe and Northern America,Southern Europe,69857,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,2001,2001,Europe and Northern America,Southern Europe,69857,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2002,2002,Europe and Northern America,Southern Europe,77125,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2002,2002,Europe and Northern America,Southern Europe,77125,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,2003,2003,Europe and Northern America,Southern Europe,79788,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2003,2003,Europe and Northern America,Southern Europe,79788,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Incomplete,Abortion restricted,,,
Spain,724,2003,2003,Europe and Northern America,Southern Europe,79788,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,2004,2004,Europe and Northern America,Southern Europe,84985,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,2004,2004,Europe and Northern America,Southern Europe,84985,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2005,2005,Europe and Northern America,Southern Europe,91664,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2005,2005,Europe and Northern America,Southern Europe,91664,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,2006,2006,Europe and Northern America,Southern Europe,101592,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,2006,2006,Europe and Northern America,Southern Europe,101592,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2007,2007,Europe and Northern America,Southern Europe,112138,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2007,2007,Europe and Northern America,Southern Europe,112138,,,No,Official Statistics,Spain Ministry of Health,Incomplete,Abortion restricted,Yes,,
Spain,724,2008,2008,Europe and Northern America,Southern Europe,115812,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2008,2008,Europe and Northern America,Southern Europe,115812,,,No,Official Statistics,"Spain Ministry of Health, Consumption and Social Welfare",Incomplete,Abortion restricted,Yes,,
Spain,724,2009,2009,Europe and Northern America,Southern Europe,111482,,,No,Official Statistics,"Spain Ministry of Health, Consumption and Social Welfare",Incomplete,Abortion restricted,Yes,,
Spain,724,2009,2009,Europe and Northern America,Southern Europe,111482,,,No,Official Statistics,UNSD,Incomplete,Abortion restricted,,,
Spain,724,2010,2010,Europe and Northern America,Southern Europe,113031,,,No,Official Statistics,UNSD,Complete,,,,
Spain,724,2010,2010,Europe and Northern America,Southern Europe,113031,,,No,Official Statistics,"Spain Ministry of Health, Consumption and Social Welfare",Complete,,Yes,,
Spain,724,2011,2011,Europe and Northern America,Southern Europe,118359,,,No,Official Statistics,UNSD,Complete,,,,
Spain,724,2011,2011,Europe and Northern America,Southern Europe,118611,,,No,Official Statistics,"Spain Ministry of Health, Consumption and Social Welfare",Complete,,Yes,,
Spain,724,2012,2012,Europe and Northern America,Southern Europe,112390,,,No,Official Statistics,UNSD,Complete,,,,
Spain,724,2012,2012,Europe and Northern America,Southern Europe,113419,,,No,Official Statistics,"Spain Ministry of Health, Consumption and Social Welfare",Complete,,Yes,,
Spain,724,2013,2013,Europe and Northern America,Southern Europe,108690,,,No,Official Statistics,"Spain Ministry of Health, Consumption and Social Welfare",Complete,,Yes,,
Spain,724,2014,2014,Europe and Northern America,Southern Europe,94796,,,No,Official Statistics,UNSD,Complete,,,,
Spain,724,2014,2014,Europe and Northern America,Southern Europe,94796,,,No,Official Statistics,"Spain Ministry of Health, Consumption and Social Welfare",Complete,,Yes,,
Spain,724,2015,2015,Europe and Northern America,Southern Europe,94188,,,No,Official Statistics,"Spain Ministry of Health, Consumption and Social Welfare",Complete,,Yes,,
Spain,724,2015,2015,Europe and Northern America,Southern Europe,94188,,,No,Official Statistics,UNSD,Complete,,,,
Spain,724,2016,2016,Europe and Northern America,Southern Europe,93131,,,No,Official Statistics,"Spain Ministry of Health, Consumption and Social Welfare",Complete,,Yes,,
Spain,724,2017,2017,Europe and Northern America,Southern Europe,94123,,,No,Official Statistics,"Spain Ministry of Health, Consumption and Social Welfare",Complete,,Yes,,
Sweden,752,1990,1990,Europe and Northern America,Northern Europe,37489,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,1990,1990,Europe and Northern America,Northern Europe,37489,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,1991,1991,Europe and Northern America,Northern Europe,35788,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,1991,1991,Europe and Northern America,Northern Europe,35788,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,1992,1992,Europe and Northern America,Northern Europe,34849,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,1992,1992,Europe and Northern America,Northern Europe,34849,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,1993,1993,Europe and Northern America,Northern Europe,34169,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,1993,1993,Europe and Northern America,Northern Europe,34169,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,1994,1994,Europe and Northern America,Northern Europe,32293,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,1994,1994,Europe and Northern America,Northern Europe,32293,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,1995,1995,Europe and Northern America,Northern Europe,31441,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,1995,1995,Europe and Northern America,Northern Europe,31441,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,1996,1996,Europe and Northern America,Northern Europe,32117,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Sweden,752,1996,1996,Europe and Northern America,Northern Europe,32117,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,1996,1996,Europe and Northern America,Northern Europe,32117,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,1997,1997,Europe and Northern America,Northern Europe,31433,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Sweden,752,1997,1997,Europe and Northern America,Northern Europe,31443,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,1997,1997,Europe and Northern America,Northern Europe,31433,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,1998,1998,Europe and Northern America,Northern Europe,31008,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,1998,1998,Europe and Northern America,Northern Europe,31008,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Sweden,752,1998,1998,Europe and Northern America,Northern Europe,31008,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,1999,1999,Europe and Northern America,Northern Europe,30712,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,1999,1999,Europe and Northern America,Northern Europe,30712,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,1999,1999,Europe and Northern America,Northern Europe,30712,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Sweden,752,2000,2000,Europe and Northern America,Northern Europe,30980,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2000,2000,Europe and Northern America,Northern Europe,30980,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Sweden,752,2000,2000,Europe and Northern America,Northern Europe,30980,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2001,2001,Europe and Northern America,Northern Europe,31777,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2001,2001,Europe and Northern America,Northern Europe,31778,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Sweden,752,2001,2001,Europe and Northern America,Northern Europe,31772,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2002,2002,Europe and Northern America,Northern Europe,33365,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2002,2002,Europe and Northern America,Northern Europe,33365,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Sweden,752,2002,2002,Europe and Northern America,Northern Europe,33365,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2003,2003,Europe and Northern America,Northern Europe,34473,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2003,2003,Europe and Northern America,Northern Europe,34473,,,No,Official Statistics,Guttmacher Questionnaire (publicly available),Complete,,,,
Sweden,752,2003,2003,Europe and Northern America,Northern Europe,34473,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2004,2004,Europe and Northern America,Northern Europe,34454,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2004,2004,Europe and Northern America,Northern Europe,34454,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2005,2005,Europe and Northern America,Northern Europe,34978,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2005,2005,Europe and Northern America,Northern Europe,34978,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2006,2006,Europe and Northern America,Northern Europe,36045,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2006,2006,Europe and Northern America,Northern Europe,36045,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2007,2007,Europe and Northern America,Northern Europe,37205,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2007,2007,Europe and Northern America,Northern Europe,37205,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2008,2008,Europe and Northern America,Northern Europe,38053,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2008,2008,Europe and Northern America,Northern Europe,38049,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2009,2009,Europe and Northern America,Northern Europe,37524,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2009,2009,Europe and Northern America,Northern Europe,37524,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2010,2010,Europe and Northern America,Northern Europe,37693,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2010,2010,Europe and Northern America,Northern Europe,37693,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2011,2011,Europe and Northern America,Northern Europe,37750,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2011,2011,Europe and Northern America,Northern Europe,37750,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2012,2012,Europe and Northern America,Northern Europe,37366,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2012,2012,Europe and Northern America,Northern Europe,37366,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2013,2013,Europe and Northern America,Northern Europe,36600,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2014,2014,Europe and Northern America,Northern Europe,36629,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2014,2014,Europe and Northern America,Northern Europe,36629,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2015,2015,Europe and Northern America,Northern Europe,38071,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2015,2015,Europe and Northern America,Northern Europe,38071,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2016,2016,Europe and Northern America,Northern Europe,38177,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2016,2016,Europe and Northern America,Northern Europe,38177,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Sweden,752,2017,2017,Europe and Northern America,Northern Europe,36616,,,No,Official Statistics,UNSD,Complete,,,,
Sweden,752,2017,2017,Europe and Northern America,Northern Europe,36616,,,No,Official Statistics,Sweden National Board of Health and Welfare,Complete,,Yes,,
Switzerland,756,1990,1990,Europe and Northern America,Western Europe,12961,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
Switzerland,756,1991,1991,Europe and Northern America,Western Europe,12941,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
Switzerland,756,1992,1992,Europe and Northern America,Western Europe,12628,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
Switzerland,756,1993,1993,Europe and Northern America,Western Europe,12132,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
Switzerland,756,1994,1994,Europe and Northern America,Western Europe,11813,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
Switzerland,756,1995,1995,Europe and Northern America,Western Europe,11900,,,No,Official Statistics,Henshaw 2001,Incomplete,Abortion restricted,Yes,,
Switzerland,756,1996,1996,Europe and Northern America,Western Europe,12715,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,Yes,,
Switzerland,756,1997,1997,Europe and Northern America,Western Europe,12090,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,Yes,,
Switzerland,756,1998,1998,Europe and Northern America,Western Europe,12130,,,No,Official Statistics,Guttmacher Questionnaire (not publicly available),Incomplete,Abortion restricted,Yes,,
